Hubald model simulation data
""
starting_time = Wed Sep 20 19:20:09 2023
finishing_time = Thu Sep 21 01:54:51 2023
elapsed_time = 23681.85666322708 s
starting_sats = 10000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 200
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
615.0;0.0;nan;30067.0;23557.0;6510.0;106050000.0;124200.0
618.0;0.0;nan;30097.0;23590.0;6507.0;106100000.0;124400.0
621.0;0.0;nan;30263.0;23761.0;6502.0;106150000.0;124600.0
624.0;0.0;nan;30417.0;23915.0;6502.0;106250000.0;125000.0
627.0;0.0;nan;30584.0;24086.0;6498.0;106250000.0;125000.0
630.0;0.0;nan;30665.0;24167.0;6498.0;106300000.0;125200.0
633.0;0.0;nan;30700.0;24204.0;6496.0;106300000.0;125200.0
636.0;0.0;nan;30832.0;24338.0;6494.0;106350000.0;125400.0
639.0;0.0;nan;30975.0;24483.0;6492.0;106450000.0;125800.0
642.0;0.0;nan;31130.0;24641.0;6489.0;106550000.0;126200.0
645.0;0.0;nan;31145.0;24657.0;6488.0;106600000.0;126400.0
648.0;0.0;nan;31223.0;24735.0;6488.0;106650000.0;126600.0
651.0;0.0;nan;31265.0;24779.0;6486.0;106800000.0;127200.0
654.0;0.0;nan;31376.0;24891.0;6485.0;106850000.0;127400.0
657.0;0.0;nan;31396.0;24914.0;6482.0;106850000.0;127400.0
660.0;0.0;nan;31531.0;25049.0;6482.0;107000000.0;128000.0
663.0;0.0;nan;31634.0;25152.0;6482.0;107050000.0;128200.0
666.0;0.0;nan;31643.0;25163.0;6480.0;107100000.0;128400.0
669.0;0.0;nan;31674.0;25197.0;6477.0;107100000.0;128400.0
672.0;0.0;nan;31786.0;25310.0;6476.0;107100000.0;128400.0
675.0;0.0;nan;31836.0;25364.0;6472.0;107100000.0;128400.0
678.0;0.0;nan;31963.0;25492.0;6471.0;107150000.0;128600.0
681.0;0.0;nan;32155.0;25684.0;6471.0;107200000.0;128800.0
684.0;0.0;nan;32270.0;25801.0;6469.0;107250000.0;129000.0
687.0;0.0;nan;32370.0;25902.0;6468.0;107250000.0;129000.0
690.0;0.0;nan;32455.0;25989.0;6466.0;107300000.0;129200.0
693.0;0.0;nan;32463.0;25998.0;6465.0;107300000.0;129200.0
696.0;0.0;nan;32487.0;26024.0;6463.0;107400000.0;129600.0
699.0;0.0;nan;32557.0;26097.0;6460.0;107650000.0;130600.0
702.0;0.0;nan;32731.0;26275.0;6456.0;107650000.0;130600.0
705.0;0.0;nan;32801.0;26348.0;6453.0;107700000.0;130800.0
708.0;0.0;nan;32891.0;26439.0;6452.0;107700000.0;130800.0
711.0;0.0;nan;32989.0;26539.0;6450.0;107800000.0;131200.0
714.0;0.0;nan;33030.0;26582.0;6448.0;107850000.0;131400.0
717.0;0.0;nan;33216.0;26771.0;6445.0;108000000.0;132000.0
720.0;1.0;nan;33368.0;26924.0;6444.0;108000000.0;132000.0
723.0;0.0;nan;33379.0;26938.0;6441.0;108000000.0;132000.0
726.0;0.0;nan;33407.0;26966.0;6441.0;108000000.0;132000.0
729.0;0.0;nan;33451.0;27012.0;6439.0;108050000.0;132200.0
732.0;0.0;nan;33502.0;27066.0;6436.0;108050000.0;132200.0
735.0;0.0;nan;33659.0;27221.0;6438.0;108100000.0;132400.0
738.0;0.0;nan;33670.0;27235.0;6435.0;108250000.0;133000.0
741.0;0.0;nan;33723.0;27291.0;6432.0;108300000.0;133200.0
744.0;0.0;nan;33799.0;27366.0;6433.0;108350000.0;133400.0
747.0;0.0;nan;33995.0;27564.0;6431.0;108350000.0;133400.0
750.0;0.0;nan;34024.0;27593.0;6431.0;108400000.0;133600.0
753.0;0.0;nan;34170.0;27738.0;6432.0;108450000.0;133800.0
756.0;0.0;nan;34312.0;27881.0;6431.0;108450000.0;133800.0
759.0;0.0;nan;34388.0;27961.0;6427.0;108550000.0;134200.0
762.0;0.0;nan;34429.0;28001.0;6428.0;108600000.0;134400.0
765.0;0.0;nan;34473.0;28045.0;6428.0;108650000.0;134600.0
768.0;0.0;nan;34589.0;28163.0;6426.0;108700000.0;134800.0
771.0;0.0;nan;34720.0;28293.0;6427.0;108750000.0;135000.0
774.0;0.0;nan;34765.0;28338.0;6427.0;108750000.0;135000.0
777.0;0.0;nan;34772.0;28348.0;6424.0;108800000.0;135200.0
780.0;0.0;nan;34869.0;28446.0;6423.0;108800000.0;135200.0
783.0;0.0;nan;34882.0;28460.0;6422.0;108800000.0;135200.0
786.0;0.0;nan;34893.0;28474.0;6419.0;108900000.0;135600.0
789.0;0.0;nan;34982.0;28564.0;6418.0;108950000.0;135800.0
792.0;0.0;nan;35012.0;28596.0;6416.0;109050000.0;136200.0
795.0;0.0;nan;35104.0;28689.0;6415.0;109150000.0;136600.0
798.0;0.0;nan;35192.0;28780.0;6412.0;109150000.0;136600.0
801.0;0.0;nan;35224.0;28815.0;6409.0;109200000.0;136800.0
804.0;0.0;nan;35299.0;28891.0;6408.0;109250000.0;137000.0
807.0;0.0;nan;35354.0;28948.0;6406.0;109350000.0;137400.0
810.0;0.0;nan;35420.0;29014.0;6406.0;109450000.0;137800.0
813.0;0.0;nan;35553.0;29149.0;6404.0;109500000.0;138000.0
816.0;0.0;nan;35728.0;29323.0;6405.0;109650000.0;138600.0
819.0;0.0;nan;35838.0;29436.0;6402.0;109800000.0;139200.0
822.0;0.0;nan;35955.0;29557.0;6398.0;109800000.0;139200.0
825.0;0.0;nan;35961.0;29562.0;6399.0;109950000.0;139800.0
828.0;0.0;nan;36027.0;29630.0;6397.0;109950000.0;139800.0
831.0;0.0;nan;36080.0;29684.0;6396.0;109950000.0;139800.0
834.0;0.0;nan;36150.0;29757.0;6393.0;110000000.0;140000.0
837.0;0.0;nan;36247.0;29857.0;6390.0;110100000.0;140400.0
840.0;0.0;nan;36393.0;30004.0;6389.0;110100000.0;140400.0
843.0;0.0;nan;36465.0;30077.0;6388.0;110250000.0;141000.0
846.0;0.0;nan;36591.0;30200.0;6391.0;110300000.0;141200.0
849.0;0.0;nan;36622.0;30231.0;6391.0;110350000.0;141400.0
852.0;0.0;nan;36684.0;30296.0;6388.0;110500000.0;142000.0
855.0;0.0;nan;36777.0;30391.0;6386.0;110550000.0;142200.0
858.0;0.0;nan;36847.0;30462.0;6385.0;110600000.0;142400.0
861.0;0.0;nan;36842.0;30460.0;6382.0;110650000.0;142600.0
864.0;0.0;nan;36853.0;30473.0;6380.0;110700000.0;142800.0
867.0;0.0;nan;36988.0;30609.0;6379.0;110700000.0;142800.0
870.0;0.0;nan;36997.0;30618.0;6379.0;110700000.0;142800.0
873.0;0.0;nan;37095.0;30717.0;6378.0;110750000.0;143000.0
876.0;0.0;nan;37216.0;30841.0;6375.0;110900000.0;143600.0
879.0;0.0;nan;37218.0;30843.0;6375.0;110950000.0;143800.0
882.0;0.0;nan;37255.0;30883.0;6372.0;111050000.0;144200.0
885.0;0.0;nan;37296.0;30928.0;6368.0;111050000.0;144200.0
888.0;0.0;nan;37439.0;31071.0;6368.0;111100000.0;144400.0
891.0;0.0;nan;37609.0;31240.0;6369.0;111100000.0;144400.0
894.0;0.0;nan;37636.0;31268.0;6368.0;111250000.0;145000.0
897.0;0.0;nan;37712.0;31344.0;6368.0;111350000.0;145400.0
900.0;0.0;nan;37872.0;31504.0;6368.0;111400000.0;145600.0
903.0;0.0;nan;37971.0;31603.0;6368.0;111450000.0;145800.0
906.0;0.0;nan;38053.0;31684.0;6369.0;111500000.0;146000.0
909.0;0.0;nan;38095.0;31725.0;6370.0;111600000.0;146400.0
912.0;0.0;nan;38209.0;31838.0;6371.0;111700000.0;146800.0
915.0;0.0;nan;38344.0;31975.0;6369.0;111800000.0;147200.0
918.0;0.0;nan;38419.0;32051.0;6368.0;111900000.0;147600.0
921.0;0.0;nan;38500.0;32136.0;6364.0;111950000.0;147800.0
924.0;0.0;nan;38587.0;32226.0;6361.0;112050000.0;148200.0
927.0;0.0;nan;38588.0;32230.0;6358.0;112050000.0;148200.0
930.0;0.0;nan;38717.0;32360.0;6357.0;112050000.0;148200.0
933.0;0.0;nan;38867.0;32514.0;6353.0;112050000.0;148200.0
