Hubald model simulation data
""
starting_time = Fri Sep 22 15:15:57 2023
finishing_time = Fri Sep 22 21:56:44 2023
elapsed_time = 24047.447558879852 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 50
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
1026.0;0.0;40.0;46748.0;19842.0;26906.0;129650000.0;218600.0
1029.0;0.0;40.0;46788.0;19883.0;26905.0;129800000.0;219200.0
1032.0;0.0;40.0;46804.0;19905.0;26899.0;130000000.0;220000.0
1035.0;0.0;40.0;46837.0;19941.0;26896.0;130150000.0;220600.0
1038.0;0.0;40.0;46877.0;19982.0;26895.0;130200000.0;220800.0
1041.0;0.0;40.0;46909.0;20017.0;26892.0;130300000.0;221200.0
1044.0;0.0;40.0;46935.0;20047.0;26888.0;130450000.0;221800.0
1047.0;0.0;40.0;46964.0;20080.0;26884.0;130450000.0;221800.0
1050.0;0.0;40.0;46979.0;20097.0;26882.0;130550000.0;222200.0
1053.0;0.0;40.0;46980.0;20098.0;26882.0;130600000.0;222400.0
1056.0;0.0;40.0;46992.0;20115.0;26877.0;130800000.0;223200.0
1059.0;0.0;40.0;46996.0;20125.0;26871.0;131050000.0;224200.0
1062.0;0.0;40.0;47014.0;20146.0;26868.0;131350000.0;225400.0
1065.0;0.0;40.0;47021.0;20157.0;26864.0;131500000.0;226000.0
1068.0;0.0;40.0;47067.0;20204.0;26863.0;131600000.0;226400.0
1071.0;0.0;40.0;47064.0;20205.0;26859.0;131950000.0;227800.0
1074.0;0.0;40.0;47076.0;20219.0;26857.0;132000000.0;228000.0
1077.0;0.0;40.0;47077.0;20221.0;26856.0;132150000.0;228600.0
1080.0;0.0;40.0;47083.0;20232.0;26851.0;132300000.0;229200.0
1083.0;0.0;40.0;47092.0;20244.0;26848.0;132500000.0;230000.0
1086.0;0.0;40.0;47136.0;20290.0;26846.0;132650000.0;230600.0
1089.0;0.0;40.0;47151.0;20309.0;26842.0;132900000.0;231600.0
1092.0;0.0;40.0;47185.0;20346.0;26839.0;133100000.0;232400.0
1095.0;0.0;40.0;47201.0;20365.0;26836.0;133250000.0;233000.0
1098.0;0.0;40.0;47215.0;20383.0;26832.0;133350000.0;233400.0
1101.0;0.0;40.0;47256.0;20428.0;26828.0;133400000.0;233600.0
1104.0;0.0;40.0;47263.0;20440.0;26823.0;133550000.0;234200.0
1107.0;0.0;40.0;47277.0;20460.0;26817.0;133800000.0;235200.0
1110.0;0.0;40.0;47289.0;20476.0;26813.0;133900000.0;235600.0
1113.0;0.0;40.0;47283.0;20478.0;26805.0;134150000.0;236600.0
1116.0;0.0;40.0;47284.0;20485.0;26799.0;134300000.0;237200.0
1119.0;0.0;40.0;47283.0;20487.0;26796.0;134400000.0;237600.0
1122.0;0.0;40.0;47315.0;20519.0;26796.0;134600000.0;238400.0
1125.0;0.0;40.0;47345.0;20550.0;26795.0;134650000.0;238600.0
1128.0;0.0;40.0;47381.0;20587.0;26794.0;134800000.0;239200.0
1131.0;0.0;40.0;47398.0;20608.0;26790.0;134900000.0;239600.0
1134.0;0.0;40.0;47437.0;20652.0;26785.0;135050000.0;240200.0
1137.0;0.0;40.0;47445.0;20666.0;26779.0;135150000.0;240600.0
1140.0;0.0;40.0;47459.0;20683.0;26776.0;135300000.0;241200.0
1143.0;0.0;40.0;47495.0;20720.0;26775.0;135350000.0;241400.0
1146.0;0.0;40.0;47502.0;20730.0;26772.0;135550000.0;242200.0
1149.0;0.0;40.0;47524.0;20752.0;26772.0;135650000.0;242600.0
1152.0;0.0;40.0;47564.0;20797.0;26767.0;135800000.0;243200.0
1155.0;0.0;40.0;47597.0;20833.0;26764.0;135900000.0;243600.0
1158.0;0.0;40.0;47616.0;20855.0;26761.0;136000000.0;244000.0
1161.0;0.0;40.0;47635.0;20878.0;26757.0;136200000.0;244800.0
1164.0;0.0;40.0;47638.0;20886.0;26752.0;136500000.0;246000.0
1167.0;0.0;40.0;47633.0;20886.0;26747.0;136800000.0;247200.0
1170.0;0.0;40.0;47662.0;20919.0;26743.0;136900000.0;247600.0
1173.0;0.0;40.0;47680.0;20941.0;26739.0;137250000.0;249000.0
1176.0;0.0;40.0;47687.0;20950.0;26737.0;137350000.0;249400.0
1179.0;0.0;40.0;47695.0;20962.0;26733.0;137550000.0;250200.0
1182.0;1.0;41.0;47701.0;20974.0;26727.0;137700000.0;250800.0
1185.0;0.0;41.0;47741.0;21018.0;26723.0;137950000.0;251800.0
1188.0;0.0;41.0;47765.0;21046.0;26719.0;138100000.0;252400.0
1191.0;0.0;41.0;47770.0;21055.0;26715.0;138200000.0;252800.0
1194.0;0.0;41.0;47789.0;21073.0;26716.0;138200000.0;252800.0
1197.0;0.0;41.0;47791.0;21075.0;26716.0;138300000.0;253200.0
