Hubald model simulation data
""
starting_time = Fri Sep 22 21:56:48 2023
finishing_time = Sat Sep 23 07:49:17 2023
elapsed_time = 35549.122505903244 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
492.0;0.0;62.0;47437.0;19974.0;27463.0;110900000.0;143600.0
495.0;0.0;62.0;47456.0;19992.0;27464.0;110900000.0;143600.0
498.0;0.0;62.0;47484.0;20026.0;27458.0;111150000.0;144600.0
501.0;0.0;62.0;47577.0;20121.0;27456.0;111250000.0;145000.0
504.0;0.0;62.0;47603.0;20148.0;27455.0;111300000.0;145200.0
507.0;0.0;62.0;47678.0;20223.0;27455.0;111350000.0;145400.0
510.0;0.0;62.0;47751.0;20297.0;27454.0;111400000.0;145600.0
513.0;0.0;62.0;47808.0;20354.0;27454.0;111450000.0;145800.0
516.0;0.0;62.0;47860.0;20408.0;27452.0;111750000.0;147000.0
519.0;0.0;62.0;47902.0;20452.0;27450.0;111900000.0;147600.0
522.0;0.0;62.0;47916.0;20468.0;27448.0;112000000.0;148000.0
525.0;0.0;62.0;47986.0;20541.0;27445.0;112100000.0;148400.0
528.0;0.0;62.0;48071.0;20629.0;27442.0;112150000.0;148600.0
531.0;0.0;62.0;48087.0;20650.0;27437.0;112200000.0;148800.0
534.0;0.0;62.0;48161.0;20727.0;27434.0;112250000.0;149000.0
537.0;0.0;62.0;48205.0;20770.0;27435.0;112250000.0;149000.0
540.0;0.0;62.0;48292.0;20856.0;27436.0;112350000.0;149400.0
543.0;0.0;62.0;48315.0;20881.0;27434.0;112450000.0;149800.0
546.0;0.0;62.0;48350.0;20916.0;27434.0;112500000.0;150000.0
549.0;0.0;62.0;48415.0;20981.0;27434.0;112600000.0;150400.0
552.0;0.0;62.0;48456.0;21023.0;27433.0;112750000.0;151000.0
555.0;0.0;62.0;48542.0;21109.0;27433.0;112900000.0;151600.0
558.0;0.0;62.0;48558.0;21126.0;27432.0;112900000.0;151600.0
561.0;0.0;62.0;48599.0;21166.0;27433.0;113100000.0;152400.0
564.0;0.0;62.0;48641.0;21210.0;27431.0;113100000.0;152400.0
567.0;0.0;62.0;48693.0;21264.0;27429.0;113100000.0;152400.0
570.0;0.0;62.0;48739.0;21311.0;27428.0;113250000.0;153000.0
