Hubald model simulation data
""
starting_time = Wed Sep 20 16:57:29 2023
finishing_time = Wed Sep 20 19:20:06 2023
elapsed_time = 8556.842414140701 s
starting_sats = 10000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
1011.0;0.0;4.0;25812.0;19524.0;6288.0;108450000.0;133800.0
1014.0;0.0;4.0;25849.0;19565.0;6284.0;108500000.0;134000.0
1017.0;0.0;4.0;25850.0;19569.0;6281.0;108500000.0;134000.0
1020.0;0.0;4.0;25863.0;19587.0;6276.0;108700000.0;134800.0
1023.0;0.0;4.0;25901.0;19626.0;6275.0;108700000.0;134800.0
1026.0;0.0;4.0;25904.0;19631.0;6273.0;108700000.0;134800.0
1029.0;0.0;4.0;25963.0;19693.0;6270.0;108700000.0;134800.0
1032.0;0.0;4.0;25995.0;19725.0;6270.0;108700000.0;134800.0
1035.0;0.0;4.0;26079.0;19811.0;6268.0;108800000.0;135200.0
1038.0;0.0;4.0;26103.0;19835.0;6268.0;108800000.0;135200.0
1041.0;0.0;4.0;26116.0;19849.0;6267.0;108850000.0;135400.0
1044.0;0.0;4.0;26128.0;19860.0;6268.0;108950000.0;135800.0
1047.0;0.0;4.0;26169.0;19902.0;6267.0;109100000.0;136400.0
1050.0;0.0;4.0;26179.0;19913.0;6266.0;109100000.0;136400.0
1053.0;0.0;4.0;26194.0;19930.0;6264.0;109150000.0;136600.0
1056.0;0.0;4.0;26241.0;19978.0;6263.0;109250000.0;137000.0
1059.0;0.0;4.0;26275.0;20015.0;6260.0;109300000.0;137200.0
1062.0;0.0;4.0;26369.0;20112.0;6257.0;109300000.0;137200.0
1065.0;0.0;4.0;26399.0;20146.0;6253.0;109300000.0;137200.0
1068.0;0.0;4.0;26406.0;20156.0;6250.0;109300000.0;137200.0
1071.0;0.0;4.0;26479.0;20230.0;6249.0;109300000.0;137200.0
1074.0;0.0;4.0;26568.0;20321.0;6247.0;109350000.0;137400.0
1077.0;0.0;4.0;26651.0;20404.0;6247.0;109350000.0;137400.0
1080.0;0.0;4.0;26713.0;20467.0;6246.0;109350000.0;137400.0
1083.0;0.0;4.0;26724.0;20478.0;6246.0;109500000.0;138000.0
1086.0;0.0;4.0;26809.0;20565.0;6244.0;109500000.0;138000.0
1089.0;0.0;4.0;26896.0;20651.0;6245.0;109550000.0;138200.0
1092.0;0.0;4.0;26977.0;20733.0;6244.0;109600000.0;138400.0
1095.0;0.0;4.0;27016.0;20775.0;6241.0;109650000.0;138600.0
1098.0;0.0;4.0;27082.0;20843.0;6239.0;109700000.0;138800.0
1101.0;0.0;4.0;27177.0;20938.0;6239.0;109700000.0;138800.0
1104.0;0.0;4.0;27232.0;20994.0;6238.0;109700000.0;138800.0
1107.0;0.0;4.0;27242.0;21004.0;6238.0;109700000.0;138800.0
1110.0;0.0;4.0;27317.0;21081.0;6236.0;109800000.0;139200.0
1113.0;0.0;4.0;27342.0;21105.0;6237.0;109800000.0;139200.0
1116.0;0.0;4.0;27361.0;21127.0;6234.0;109850000.0;139400.0
1119.0;0.0;4.0;27455.0;21222.0;6233.0;109850000.0;139400.0
1122.0;0.0;4.0;27464.0;21231.0;6233.0;109950000.0;139800.0
1125.0;0.0;4.0;27484.0;21251.0;6233.0;110000000.0;140000.0
1128.0;0.0;4.0;27521.0;21288.0;6233.0;110200000.0;140800.0
1131.0;1.0;5.0;27601.0;21368.0;6233.0;110250000.0;141000.0
1134.0;0.0;5.0;27607.0;21376.0;6231.0;110350000.0;141400.0
1137.0;1.0;6.0;27678.0;21449.0;6229.0;110400000.0;141600.0
1140.0;0.0;6.0;27693.0;21467.0;6226.0;110450000.0;141800.0
1143.0;0.0;6.0;27704.0;21480.0;6224.0;110450000.0;141800.0
1146.0;0.0;6.0;27756.0;21531.0;6225.0;110450000.0;141800.0
1149.0;0.0;6.0;27811.0;21589.0;6222.0;110550000.0;142200.0
1152.0;0.0;6.0;27819.0;21597.0;6222.0;110550000.0;142200.0
1155.0;0.0;6.0;27884.0;21663.0;6221.0;110600000.0;142400.0
1158.0;0.0;6.0;27956.0;21737.0;6219.0;110600000.0;142400.0
1161.0;0.0;6.0;27964.0;21747.0;6217.0;110600000.0;142400.0
1164.0;0.0;6.0;28049.0;21835.0;6214.0;110650000.0;142600.0
1167.0;0.0;6.0;28103.0;21890.0;6213.0;110650000.0;142600.0
1170.0;0.0;6.0;28158.0;21945.0;6213.0;110750000.0;143000.0
1173.0;0.0;6.0;28185.0;21972.0;6213.0;110850000.0;143400.0
1176.0;0.0;6.0;28261.0;22052.0;6209.0;111000000.0;144000.0
1179.0;0.0;6.0;28320.0;22116.0;6204.0;111100000.0;144400.0
1182.0;0.0;6.0;28355.0;22154.0;6201.0;111200000.0;144800.0
1185.0;0.0;6.0;28389.0;22189.0;6200.0;111200000.0;144800.0
1188.0;0.0;6.0;28455.0;22254.0;6201.0;111250000.0;145000.0
1191.0;0.0;6.0;28494.0;22297.0;6197.0;111350000.0;145400.0
1194.0;0.0;6.0;28544.0;22350.0;6194.0;111400000.0;145600.0
1197.0;0.0;6.0;28622.0;22431.0;6191.0;111400000.0;145600.0
