Hubald model simulation data
""
starting_time = Fri Mar 15 01:45:12 2024
finishing_time = Sat Mar 16 21:51:38 2024
elapsed_time = 158786.35854506493 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0001
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 500
deorbits_per_timestep = 50
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
393.0;0.0;56.0;108232.0;66942.0;41290.0;104572000.0;201600.0;0.0;2.0;315.3103837966919
396.0;0.0;56.0;108674.0;67333.0;41341.0;104599000.0;202200.0;1.0;3.0;318.914568901062
399.0;0.0;56.0;109113.0;67716.0;41397.0;104653000.0;203400.0;1.0;6.0;318.466588973999
402.0;0.0;56.0;109553.0;68107.0;41446.0;104698000.0;204400.0;2.0;5.0;319.2960181236267
405.0;0.0;56.0;109992.0;68515.0;41477.0;104752000.0;205600.0;1.0;6.0;320.79079604148865
408.0;0.0;56.0;110432.0;68902.0;41530.0;104797000.0;206600.0;2.0;5.0;321.2527389526367
411.0;0.0;56.0;110872.0;69286.0;41586.0;104842000.0;207600.0;3.0;5.0;322.81757402420044
414.0;0.0;56.0;111307.0;69682.0;41625.0;104932000.0;209600.0;1.0;10.0;324.497615814209
417.0;0.0;56.0;111749.0;70077.0;41672.0;104959000.0;210200.0;2.0;3.0;326.95188903808594
420.0;0.0;56.0;112182.0;70472.0;41710.0;105067000.0;212600.0;3.0;12.0;327.3886981010437
423.0;0.0;56.0;112622.0;70857.0;41765.0;105112000.0;213600.0;4.0;5.0;326.9021472930908
426.0;0.0;56.0;113064.0;71254.0;41810.0;105139000.0;214200.0;2.0;3.0;329.37994027137756
429.0;0.0;56.0;113505.0;71636.0;41869.0;105175000.0;215000.0;4.0;4.0;329.29658913612366
432.0;0.0;56.0;113943.0;72033.0;41910.0;105238000.0;216400.0;3.0;7.0;334.97148418426514
435.0;0.0;56.0;114386.0;72426.0;41960.0;105256000.0;216800.0;0.0;2.0;334.50304675102234
438.0;0.0;56.0;114823.0;72818.0;42005.0;105328000.0;218400.0;3.0;8.0;334.7684998512268
441.0;0.0;56.0;115262.0;73217.0;42045.0;105382000.0;219600.0;1.0;6.0;335.5991168022156
444.0;1.0;56.0;115699.0;73609.0;42090.0;105454000.0;221200.0;4.0;6.0;337.2623920440674
447.0;0.0;57.0;116137.0;73995.0;42142.0;105517000.0;222600.0;3.0;7.0;337.4394371509552
450.0;0.0;57.0;116574.0;74376.0;42198.0;105589000.0;224200.0;1.0;8.0;339.50492691993713
453.0;0.0;57.0;117014.0;74777.0;42237.0;105634000.0;225200.0;1.0;5.0;342.29964303970337
456.0;0.0;57.0;117457.0;75177.0;42280.0;105652000.0;225600.0;1.0;2.0;341.16931104660034
459.0;0.0;57.0;117897.0;75560.0;42337.0;105697000.0;226600.0;4.0;5.0;343.30670619010925
462.0;0.0;57.0;118337.0;75954.0;42383.0;105742000.0;227600.0;1.0;5.0;343.7582049369812
465.0;0.0;57.0;118774.0;76347.0;42427.0;105814000.0;229200.0;0.0;8.0;344.77749705314636
468.0;0.0;57.0;119216.0;76746.0;42470.0;105841000.0;229800.0;1.0;3.0;346.8203420639038
471.0;0.0;57.0;119659.0;77150.0;42509.0;105859000.0;230200.0;4.0;2.0;346.270250082016
474.0;0.0;57.0;120098.0;77548.0;42550.0;105913000.0;231400.0;0.0;6.0;349.80947613716125
477.0;0.0;57.0;120537.0;77935.0;42602.0;105967000.0;232600.0;4.0;6.0;350.29086804389954
480.0;1.0;57.0;120978.0;78323.0;42655.0;106003000.0;233400.0;3.0;2.0;352.10016679763794
483.0;0.0;58.0;121417.0;78701.0;42716.0;106057000.0;234600.0;1.0;6.0;353.2090141773224
486.0;1.0;58.0;121849.0;79077.0;42772.0;106174000.0;237200.0;4.0;11.0;353.17154026031494
489.0;0.0;59.0;122287.0;79471.0;42816.0;106237000.0;238600.0;1.0;7.0;354.16206884384155
492.0;0.0;59.0;122727.0;79865.0;42862.0;106282000.0;239600.0;4.0;5.0;358.8758878707886
495.0;1.0;59.0;123162.0;80253.0;42909.0;106372000.0;241600.0;1.0;8.0;355.8556389808655
498.0;0.0;60.0;123602.0;80640.0;42962.0;106417000.0;242600.0;2.0;5.0;358.5022327899933
501.0;0.0;60.0;124037.0;81034.0;43003.0;106507000.0;244600.0;1.0;10.0;361.2946581840515
504.0;0.0;60.0;124475.0;81418.0;43057.0;106570000.0;246000.0;2.0;7.0;362.92797207832336
507.0;0.0;60.0;124912.0;81813.0;43099.0;106642000.0;247600.0;2.0;8.0;364.6373620033264
510.0;0.0;60.0;125353.0;82193.0;43160.0;106678000.0;248400.0;3.0;4.0;363.05006074905396
513.0;0.0;60.0;125788.0;82560.0;43228.0;106768000.0;250400.0;3.0;10.0;363.6368350982666
516.0;0.0;60.0;126229.0;82935.0;43294.0;106804000.0;251200.0;2.0;4.0;365.7302391529083
519.0;0.0;60.0;126667.0;83311.0;43356.0;106867000.0;252600.0;2.0;7.0;368.9099531173706
522.0;0.0;60.0;127100.0;83698.0;43402.0;106975000.0;255000.0;1.0;12.0;370.1050338745117
525.0;0.0;60.0;127537.0;84105.0;43432.0;107047000.0;256600.0;0.0;8.0;372.83092308044434
528.0;0.0;60.0;127970.0;84491.0;43479.0;107155000.0;259000.0;1.0;12.0;372.5019919872284
531.0;0.0;60.0;128409.0;84881.0;43528.0;107209000.0;260200.0;3.0;6.0;373.3370189666748
534.0;0.0;60.0;128847.0;85256.0;43591.0;107272000.0;261600.0;3.0;7.0;372.52581906318665
537.0;0.0;60.0;129283.0;85646.0;43637.0;107353000.0;263400.0;3.0;9.0;374.1937770843506
540.0;0.0;60.0;129722.0;86043.0;43679.0;107407000.0;264600.0;2.0;6.0;376.55965995788574
543.0;0.0;60.0;130151.0;86423.0;43728.0;107551000.0;267800.0;4.0;16.0;375.19192600250244
546.0;0.0;60.0;130586.0;86805.0;43781.0;107641000.0;269800.0;1.0;10.0;378.6575961112976
549.0;0.0;60.0;131023.0;87201.0;43822.0;107713000.0;271400.0;2.0;8.0;379.90773487091064
552.0;0.0;60.0;131456.0;87576.0;43880.0;107821000.0;273800.0;2.0;12.0;383.4107778072357
555.0;1.0;60.0;131889.0;87957.0;43932.0;107929000.0;276200.0;4.0;10.0;382.9134500026703
558.0;0.0;61.0;132323.0;88360.0;43963.0;108028000.0;278400.0;3.0;11.0;383.01196479797363
561.0;0.0;61.0;132761.0;88756.0;44005.0;108091000.0;279800.0;1.0;7.0;384.434210062027
564.0;0.0;61.0;133194.0;89155.0;44039.0;108199000.0;282200.0;4.0;12.0;386.7989249229431
567.0;1.0;61.0;133625.0;89533.0;44092.0;108325000.0;285000.0;3.0;12.0;386.0845220088959
570.0;0.0;62.0;134053.0;89911.0;44142.0;108478000.0;288400.0;2.0;17.0;387.66230821609497
573.0;0.0;62.0;134485.0;90300.0;44185.0;108595000.0;291000.0;4.0;13.0;389.297306060791
576.0;0.0;62.0;134919.0;90681.0;44238.0;108694000.0;293200.0;5.0;11.0;390.41147112846375
579.0;0.0;62.0;135355.0;91068.0;44287.0;108775000.0;295000.0;1.0;9.0;390.86921095848083
582.0;0.0;62.0;135791.0;91443.0;44348.0;108856000.0;296800.0;3.0;9.0;393.76643204689026
585.0;0.0;62.0;136228.0;91836.0;44392.0;108928000.0;298400.0;3.0;8.0;395.2001368999481
588.0;0.0;62.0;136657.0;92212.0;44445.0;109072000.0;301600.0;4.0;16.0;396.7265000343323
591.0;0.0;62.0;137091.0;92594.0;44497.0;109171000.0;303800.0;4.0;11.0;396.42446780204773
594.0;0.0;62.0;137531.0;92984.0;44547.0;109216000.0;304800.0;3.0;5.0;399.6215498447418
597.0;0.0;62.0;137966.0;93396.0;44570.0;109306000.0;306800.0;3.0;10.0;398.39906883239746
600.0;0.0;62.0;138396.0;93779.0;44617.0;109441000.0;309800.0;3.0;15.0;398.99374318122864
603.0;0.0;62.0;138827.0;94156.0;44671.0;109567000.0;312600.0;3.0;14.0;403.3360481262207
606.0;0.0;62.0;139267.0;94564.0;44703.0;109612000.0;313600.0;2.0;5.0;403.8020169734955
609.0;0.0;62.0;139699.0;94948.0;44751.0;109729000.0;316200.0;1.0;13.0;406.4758520126343
612.0;0.0;62.0;140131.0;95333.0;44798.0;109846000.0;318800.0;4.0;13.0;405.0471441745758
615.0;0.0;62.0;140567.0;95709.0;44858.0;109927000.0;320600.0;3.0;9.0;405.8836019039154
618.0;0.0;62.0;141002.0;96093.0;44909.0;110017000.0;322600.0;3.0;10.0;405.64556193351746
621.0;0.0;62.0;141436.0;96478.0;44958.0;110116000.0;324800.0;5.0;11.0;406.9608669281006
624.0;0.0;62.0;141872.0;96855.0;45017.0;110197000.0;326600.0;6.0;9.0;408.7898659706116
627.0;0.0;62.0;142304.0;97244.0;45060.0;110314000.0;329200.0;3.0;13.0;412.54140186309814
630.0;0.0;62.0;142737.0;97624.0;45113.0;110422000.0;331600.0;1.0;12.0;411.78399896621704
633.0;1.0;62.0;143164.0;98010.0;45154.0;110584000.0;335200.0;2.0;16.0;415.3331389427185
636.0;0.0;63.0;143594.0;98391.0;45203.0;110719000.0;338200.0;3.0;15.0;414.59888100624084
639.0;0.0;63.0;144025.0;98775.0;45250.0;110845000.0;341000.0;0.0;14.0;415.58681082725525
642.0;0.0;63.0;144463.0;99156.0;45307.0;110908000.0;342400.0;0.0;7.0;418.6504831314087
645.0;0.0;63.0;144899.0;99546.0;45353.0;110989000.0;344200.0;1.0;9.0;419.40838289260864
648.0;0.0;63.0;145332.0;99924.0;45408.0;111097000.0;346600.0;1.0;12.0;419.6328139305115
651.0;1.0;63.0;145759.0;100301.0;45458.0;111259000.0;350200.0;3.0;16.0;420.453449010849
654.0;0.0;64.0;146182.0;100697.0;45485.0;111457000.0;354600.0;2.0;22.0;423.5628628730774
657.0;0.0;64.0;146614.0;101086.0;45528.0;111574000.0;357200.0;8.0;13.0;423.5689129829407
660.0;0.0;64.0;147045.0;101466.0;45579.0;111700000.0;360000.0;3.0;14.0;424.08134603500366
663.0;0.0;64.0;147472.0;101860.0;45612.0;111862000.0;363600.0;1.0;18.0;427.32398295402527
666.0;0.0;64.0;147910.0;102233.0;45677.0;111925000.0;365000.0;2.0;7.0;425.2294192314148
669.0;0.0;64.0;148343.0;102617.0;45726.0;112033000.0;367400.0;1.0;12.0;428.79343605041504
672.0;0.0;64.0;148775.0;102999.0;45776.0;112150000.0;370000.0;2.0;13.0;429.09661293029785
675.0;0.0;64.0;149204.0;103373.0;45831.0;112294000.0;373200.0;3.0;16.0;432.33925104141235
678.0;0.0;64.0;149640.0;103762.0;45878.0;112375000.0;375000.0;3.0;9.0;433.1650869846344
681.0;0.0;64.0;150071.0;104160.0;45911.0;112501000.0;377800.0;0.0;14.0;432.1062068939209
