Hubald model simulation data
""
starting_time = Sat Mar  9 21:07:48 2024
finishing_time = Sun Mar 10 01:52:12 2024
elapsed_time = 17064.63496375084 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0002
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
405.0;0.0;53.0;60820.0;24935.0;35885.0;106570000.0;246000.0;0.0;5.0;47.73498487472534
408.0;0.0;53.0;60900.0;24999.0;35901.0;106615000.0;247000.0;3.0;5.0;48.00865292549133
411.0;1.0;53.0;60973.0;25071.0;35902.0;106723000.0;249400.0;1.0;10.0;48.218973875045776
414.0;0.0;54.0;61054.0;25148.0;35906.0;106759000.0;250200.0;1.0;4.0;48.17811369895935
417.0;0.0;54.0;61123.0;25219.0;35904.0;106903000.0;253400.0;2.0;16.0;48.324203968048096
420.0;0.0;54.0;61203.0;25292.0;35911.0;106948000.0;254400.0;1.0;5.0;48.25985312461853
423.0;1.0;54.0;61276.0;25365.0;35911.0;107056000.0;256800.0;1.0;10.0;48.547919034957886
426.0;1.0;55.0;61347.0;25434.0;35913.0;107182000.0;259600.0;2.0;12.0;47.87635135650635
429.0;0.0;56.0;61427.0;25503.0;35924.0;107227000.0;260600.0;2.0;5.0;47.95876407623291
432.0;0.0;56.0;61505.0;25580.0;35925.0;107290000.0;262000.0;3.0;7.0;47.95926809310913
435.0;0.0;56.0;61587.0;25654.0;35933.0;107317000.0;262600.0;1.0;3.0;48.14089012145996
438.0;0.0;56.0;61659.0;25719.0;35940.0;107434000.0;265200.0;2.0;13.0;48.15409708023071
441.0;0.0;56.0;61731.0;25792.0;35939.0;107551000.0;267800.0;0.0;13.0;48.37630295753479
444.0;0.0;56.0;61812.0;25865.0;35947.0;107587000.0;268600.0;1.0;4.0;48.572617053985596
447.0;0.0;56.0;61887.0;25929.0;35958.0;107677000.0;270600.0;3.0;10.0;48.88017725944519
450.0;0.0;56.0;61963.0;25999.0;35964.0;107758000.0;272400.0;3.0;9.0;48.80575776100159
453.0;0.0;56.0;62042.0;26070.0;35972.0;107812000.0;273600.0;0.0;6.0;49.0493540763855
456.0;0.0;56.0;62114.0;26142.0;35972.0;107929000.0;276200.0;2.0;13.0;48.4523811340332
459.0;0.0;56.0;62188.0;26215.0;35973.0;108028000.0;278400.0;1.0;11.0;49.11948275566101
462.0;0.0;56.0;62266.0;26290.0;35976.0;108091000.0;279800.0;1.0;7.0;49.00492000579834
465.0;0.0;56.0;62342.0;26365.0;35977.0;108172000.0;281600.0;2.0;9.0;48.73394203186035
468.0;0.0;56.0;62418.0;26431.0;35987.0;108253000.0;283400.0;0.0;9.0;48.870712995529175
471.0;0.0;56.0;62490.0;26496.0;35994.0;108370000.0;286000.0;0.0;13.0;49.01677179336548
474.0;0.0;56.0;62567.0;26571.0;35996.0;108442000.0;287600.0;0.0;8.0;49.36468315124512
477.0;0.0;56.0;62642.0;26646.0;35996.0;108532000.0;289600.0;0.0;10.0;49.12649965286255
480.0;0.0;56.0;62718.0;26716.0;36002.0;108613000.0;291400.0;0.0;9.0;48.9293372631073
