Hubald model simulation data
""
starting_time = Thu Mar 14 20:05:28 2024
finishing_time = Fri Mar 15 01:45:07 2024
elapsed_time = 20379.61961913109 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0001
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
447.0;0.0;53.0;62330.0;26104.0;36226.0;103573000.0;179400.0;1.0;5.0;48.59733986854553
450.0;0.0;53.0;62410.0;26170.0;36240.0;103618000.0;180400.0;0.0;5.0;48.77082800865173
453.0;0.0;53.0;62494.0;26249.0;36245.0;103627000.0;180600.0;0.0;1.0;48.85136580467224
456.0;1.0;53.0;62574.0;26319.0;36255.0;103672000.0;181600.0;0.0;3.0;49.10609197616577
459.0;1.0;54.0;62653.0;26389.0;36264.0;103726000.0;182800.0;2.0;4.0;49.34841704368591
462.0;0.0;55.0;62736.0;26466.0;36270.0;103744000.0;183200.0;0.0;2.0;48.56094408035278
465.0;0.0;55.0;62819.0;26534.0;36285.0;103762000.0;183600.0;2.0;2.0;49.0160276889801
468.0;0.0;55.0;62901.0;26599.0;36302.0;103789000.0;184200.0;0.0;3.0;49.227055072784424
471.0;0.0;55.0;62984.0;26668.0;36316.0;103807000.0;184600.0;0.0;2.0;49.117563009262085
474.0;0.0;55.0;63068.0;26739.0;36329.0;103816000.0;184800.0;2.0;1.0;49.305302143096924
477.0;0.0;55.0;63149.0;26808.0;36341.0;103852000.0;185600.0;0.0;4.0;49.177878856658936
480.0;0.0;55.0;63227.0;26879.0;36348.0;103915000.0;187000.0;1.0;7.0;49.577471017837524
483.0;0.0;55.0;63310.0;26955.0;36355.0;103933000.0;187400.0;0.0;2.0;49.29137110710144
486.0;0.0;55.0;63389.0;27027.0;36362.0;103987000.0;188600.0;0.0;6.0;48.98564028739929
489.0;0.0;55.0;63472.0;27101.0;36371.0;104005000.0;189000.0;1.0;2.0;49.68752384185791
492.0;0.0;55.0;63553.0;27180.0;36373.0;104041000.0;189800.0;0.0;4.0;50.11555194854736
495.0;0.0;55.0;63637.0;27262.0;36375.0;104050000.0;190000.0;0.0;1.0;49.75510287284851
498.0;0.0;55.0;63719.0;27334.0;36385.0;104077000.0;190600.0;2.0;3.0;50.0897011756897
501.0;0.0;55.0;63800.0;27417.0;36383.0;104113000.0;191400.0;0.0;4.0;49.594300746917725
504.0;0.0;55.0;63883.0;27498.0;36385.0;104131000.0;191800.0;0.0;2.0;49.56688213348389
507.0;0.0;55.0;63965.0;27568.0;36397.0;104158000.0;192400.0;1.0;3.0;49.63925623893738
510.0;1.0;55.0;64040.0;27639.0;36401.0;104248000.0;194400.0;1.0;8.0;49.71888732910156
513.0;0.0;56.0;64123.0;27714.0;36409.0;104266000.0;194800.0;1.0;2.0;50.11898994445801
516.0;0.0;56.0;64206.0;27794.0;36412.0;104284000.0;195200.0;0.0;2.0;49.8605260848999
519.0;0.0;56.0;64288.0;27866.0;36422.0;104311000.0;195800.0;1.0;3.0;49.97811317443848
522.0;0.0;56.0;64369.0;27937.0;36432.0;104347000.0;196600.0;0.0;4.0;50.144399881362915
525.0;0.0;56.0;64453.0;28007.0;36446.0;104356000.0;196800.0;2.0;1.0;49.85383701324463
528.0;0.0;56.0;64537.0;28080.0;36457.0;104365000.0;197000.0;0.0;1.0;50.48849296569824
531.0;0.0;56.0;64620.0;28158.0;36462.0;104383000.0;197400.0;2.0;2.0;50.18810296058655
534.0;0.0;56.0;64703.0;28233.0;36470.0;104401000.0;197800.0;1.0;2.0;50.32010102272034
537.0;0.0;56.0;64784.0;28312.0;36472.0;104437000.0;198600.0;1.0;4.0;50.18895483016968
540.0;0.0;56.0;64866.0;28389.0;36477.0;104464000.0;199200.0;2.0;3.0;50.1243531703949
543.0;0.0;56.0;64948.0;28456.0;36492.0;104491000.0;199800.0;2.0;3.0;50.09468984603882
546.0;0.0;56.0;65029.0;28534.0;36495.0;104527000.0;200600.0;0.0;4.0;50.3553352355957
549.0;0.0;56.0;65109.0;28608.0;36501.0;104572000.0;201600.0;0.0;5.0;50.22716999053955
552.0;0.0;56.0;65193.0;28689.0;36504.0;104581000.0;201800.0;2.0;1.0;50.43133807182312
555.0;0.0;56.0;65273.0;28763.0;36510.0;104626000.0;202800.0;1.0;5.0;50.41181230545044
558.0;2.0;56.0;65349.0;28833.0;36516.0;104707000.0;204600.0;1.0;5.0;50.71895933151245
561.0;0.0;58.0;65430.0;28911.0;36519.0;104743000.0;205400.0;0.0;4.0;50.65246629714966
564.0;0.0;58.0;65507.0;28988.0;36519.0;104815000.0;207000.0;0.0;8.0;50.68581008911133
567.0;0.0;58.0;65588.0;29068.0;36520.0;104851000.0;207800.0;0.0;4.0;50.924798011779785
570.0;0.0;58.0;65670.0;29139.0;36531.0;104878000.0;208400.0;0.0;3.0;50.70422983169556
573.0;0.0;58.0;65751.0;29209.0;36542.0;104914000.0;209200.0;1.0;4.0;50.81759428977966
576.0;0.0;58.0;65832.0;29289.0;36543.0;104950000.0;210000.0;1.0;4.0;50.54157209396362
579.0;0.0;58.0;65913.0;29359.0;36554.0;104986000.0;210800.0;0.0;4.0;50.55109119415283
582.0;0.0;58.0;65997.0;29427.0;36570.0;104995000.0;211000.0;0.0;1.0;51.07074213027954
585.0;0.0;58.0;66079.0;29496.0;36583.0;105022000.0;211600.0;2.0;3.0;50.82212018966675
588.0;0.0;58.0;66160.0;29570.0;36590.0;105058000.0;212400.0;1.0;4.0;50.8413028717041
591.0;0.0;58.0;66241.0;29646.0;36595.0;105094000.0;213200.0;1.0;4.0;50.69251894950867
594.0;0.0;58.0;66325.0;29723.0;36602.0;105103000.0;213400.0;2.0;1.0;51.0789430141449
597.0;0.0;58.0;66408.0;29795.0;36613.0;105121000.0;213800.0;2.0;2.0;51.394639015197754
600.0;0.0;58.0;66488.0;29871.0;36617.0;105166000.0;214800.0;0.0;5.0;51.35229516029358
603.0;1.0;58.0;66567.0;29951.0;36616.0;105220000.0;216000.0;0.0;4.0;51.39499592781067
606.0;0.0;59.0;66648.0;30029.0;36619.0;105256000.0;216800.0;0.0;4.0;51.0028338432312
609.0;0.0;59.0;66731.0;30096.0;36635.0;105274000.0;217200.0;0.0;2.0;51.83232092857361
612.0;0.0;59.0;66814.0;30171.0;36643.0;105292000.0;217600.0;1.0;2.0;51.07548189163208
615.0;0.0;59.0;66898.0;30249.0;36649.0;105301000.0;217800.0;0.0;1.0;51.13502788543701
618.0;0.0;59.0;66979.0;30316.0;36663.0;105337000.0;218600.0;0.0;4.0;51.08342409133911
621.0;0.0;59.0;67058.0;30389.0;36669.0;105391000.0;219800.0;1.0;6.0;51.1485493183136
624.0;0.0;59.0;67140.0;30463.0;36677.0;105418000.0;220400.0;1.0;3.0;51.825724840164185
627.0;0.0;59.0;67222.0;30536.0;36686.0;105445000.0;221000.0;0.0;3.0;51.37118577957153
630.0;0.0;59.0;67304.0;30611.0;36693.0;105472000.0;221600.0;1.0;3.0;51.12936592102051
633.0;0.0;59.0;67387.0;30690.0;36697.0;105490000.0;222000.0;0.0;2.0;51.79678416252136
636.0;0.0;59.0;67467.0;30761.0;36706.0;105535000.0;223000.0;1.0;5.0;51.30168294906616
639.0;0.0;59.0;67550.0;30830.0;36720.0;105553000.0;223400.0;1.0;2.0;51.589532136917114
642.0;0.0;59.0;67629.0;30897.0;36732.0;105607000.0;224600.0;3.0;6.0;51.334064245224
645.0;0.0;59.0;67712.0;30969.0;36743.0;105625000.0;225000.0;1.0;2.0;51.70378279685974
648.0;0.0;59.0;67792.0;31039.0;36753.0;105670000.0;226000.0;0.0;5.0;51.43053197860718
651.0;0.0;59.0;67873.0;31114.0;36759.0;105706000.0;226800.0;0.0;4.0;51.46558904647827
654.0;0.0;59.0;67954.0;31187.0;36767.0;105742000.0;227600.0;3.0;4.0;51.54657793045044
657.0;1.0;59.0;68031.0;31259.0;36772.0;105814000.0;229200.0;1.0;6.0;51.584157943725586
660.0;0.0;60.0;68114.0;31333.0;36781.0;105832000.0;229600.0;1.0;2.0;51.79200077056885
663.0;0.0;60.0;68197.0;31407.0;36790.0;105850000.0;230000.0;1.0;2.0;51.97000217437744
666.0;0.0;60.0;68273.0;31473.0;36800.0;105931000.0;231800.0;2.0;9.0;52.40548896789551
669.0;0.0;60.0;68354.0;31545.0;36809.0;105967000.0;232600.0;0.0;4.0;51.6661901473999
672.0;0.0;60.0;68433.0;31620.0;36813.0;106021000.0;233800.0;1.0;6.0;51.89112687110901
675.0;0.0;60.0;68514.0;31692.0;36822.0;106057000.0;234600.0;0.0;4.0;51.92865300178528
678.0;0.0;60.0;68597.0;31771.0;36826.0;106075000.0;235000.0;1.0;2.0;52.40403199195862
681.0;0.0;60.0;68676.0;31850.0;36826.0;106129000.0;236200.0;0.0;6.0;52.210662841796875
684.0;0.0;60.0;68759.0;31923.0;36836.0;106147000.0;236600.0;2.0;2.0;52.31026101112366
687.0;0.0;60.0;68840.0;32004.0;36836.0;106183000.0;237400.0;2.0;4.0;52.152428150177
