Hubald model simulation data
""
starting_time = Tue Feb 13 14:07:42 2024
finishing_time = Tue Feb 13 23:00:54 2024
elapsed_time = 31991.887705802917 s
distance_mode = standard
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0004
active_percentage = 0.8
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
438.0;0.0;67.0;60758.0;25555.0;35203.0;1109600000.0;538400.0;38.0;34.0
441.0;0.0;67.0;60821.0;25614.0;35207.0;1110900000.0;543600.0;27.0;26.0
444.0;0.0;67.0;60883.0;25686.0;35197.0;1112250000.0;549000.0;21.0;27.0
447.0;0.0;67.0;60933.0;25748.0;35185.0;1114200000.0;556800.0;25.0;39.0
450.0;0.0;67.0;60998.0;25821.0;35177.0;1115400000.0;561600.0;17.0;24.0
453.0;0.0;67.0;61047.0;25879.0;35168.0;1117400000.0;569600.0;22.0;40.0
456.0;0.0;67.0;61104.0;25936.0;35168.0;1119000000.0;576000.0;25.0;32.0
459.0;0.0;67.0;61151.0;25994.0;35157.0;1121100000.0;584400.0;26.0;42.0
462.0;0.0;67.0;61197.0;26039.0;35158.0;1123250000.0;593000.0;36.0;43.0
465.0;1.0;68.0;61245.0;26092.0;35153.0;1125200000.0;600800.0;32.0;39.0
468.0;0.0;68.0;61309.0;26148.0;35161.0;1126450000.0;605800.0;31.0;25.0
471.0;0.0;68.0;61356.0;26193.0;35163.0;1128550000.0;614200.0;33.0;42.0
474.0;0.0;68.0;61402.0;26239.0;35163.0;1130700000.0;622800.0;34.0;43.0
477.0;0.0;68.0;61456.0;26287.0;35169.0;1132450000.0;629800.0;34.0;35.0
480.0;1.0;69.0;61514.0;26341.0;35173.0;1133900000.0;635600.0;31.0;29.0
483.0;0.0;69.0;61558.0;26394.0;35164.0;1136150000.0;644600.0;26.0;45.0
486.0;0.0;69.0;61608.0;26446.0;35162.0;1138100000.0;652400.0;34.0;39.0
489.0;0.0;69.0;61657.0;26489.0;35168.0;1140100000.0;660400.0;38.0;40.0
492.0;0.0;69.0;61697.0;26545.0;35152.0;1142550000.0;670200.0;24.0;49.0
