Hubald model simulation data
""
starting_time = Tue Apr  2 10:25:52 2024
finishing_time = Tue Apr  2 17:00:12 2024
elapsed_time = 23659.036067008972 s
matrix_mode = import
launch_mode = njit
launch_function = constant
launch_stop = 1
exp_rate = 0.003
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0005
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 500
deorbits_per_timestep = 50
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
498.0;0.0;55.0;69389.0;39165.0;30224.0;202906000.0;2386800.0;8.0;207.0;24.232080698013306
501.0;0.0;55.0;69109.0;39021.0;30088.0;204976000.0;2432800.0;10.0;230.0;24.21709632873535
504.0;0.0;55.0;68850.0;38890.0;29960.0;206857000.0;2474600.0;13.0;209.0;24.108507871627808
507.0;0.0;55.0;68574.0;38735.0;29839.0;208891000.0;2519800.0;16.0;226.0;24.159244060516357
510.0;0.0;55.0;68300.0;38613.0;29687.0;210907000.0;2564600.0;8.0;224.0;24.279852867126465
513.0;0.0;55.0;68063.0;38494.0;29569.0;212590000.0;2602000.0;9.0;187.0;24.252748012542725
516.0;0.0;55.0;67813.0;38365.0;29448.0;214390000.0;2642000.0;9.0;200.0;24.23178195953369
519.0;0.0;55.0;67530.0;38235.0;29295.0;216487000.0;2688600.0;8.0;233.0;24.25951886177063
522.0;0.0;55.0;67244.0;38104.0;29140.0;218611000.0;2735800.0;8.0;236.0;24.27690601348877
525.0;0.0;55.0;66968.0;37955.0;29013.0;220645000.0;2781000.0;17.0;226.0;24.183106184005737
528.0;0.0;55.0;66693.0;37810.0;28883.0;222670000.0;2826000.0;10.0;225.0;24.174467086791992
531.0;0.0;55.0;66385.0;37657.0;28728.0;224992000.0;2877600.0;6.0;258.0;24.26667308807373
534.0;0.0;55.0;66105.0;37523.0;28582.0;227062000.0;2923600.0;14.0;230.0;24.29052209854126
537.0;0.0;55.0;65810.0;37365.0;28445.0;229267000.0;2972600.0;12.0;245.0;24.299471855163574
540.0;0.0;55.0;65516.0;37212.0;28304.0;231463000.0;3021400.0;8.0;244.0;24.236138582229614
543.0;0.0;55.0;65226.0;37064.0;28162.0;233623000.0;3069400.0;12.0;240.0;24.25256872177124
546.0;0.0;55.0;64957.0;36927.0;28030.0;235594000.0;3113200.0;10.0;219.0;24.32666802406311
549.0;0.0;55.0;64642.0;36770.0;27872.0;237979000.0;3166200.0;7.0;265.0;24.302858114242554
552.0;0.0;55.0;64327.0;36616.0;27711.0;240364000.0;3219200.0;9.0;265.0;24.184773921966553
555.0;0.0;55.0;64036.0;36471.0;27565.0;242533000.0;3267400.0;7.0;241.0;24.23565983772278
558.0;0.0;55.0;63715.0;36316.0;27399.0;244972000.0;3321600.0;11.0;271.0;24.210317134857178
561.0;0.0;55.0;63387.0;36138.0;27249.0;247474000.0;3377200.0;8.0;278.0;24.254523992538452
564.0;0.0;55.0;63105.0;35986.0;27119.0;249562000.0;3423600.0;6.0;232.0;24.251906156539917
567.0;1.0;55.0;62755.0;35797.0;26958.0;252262000.0;3483600.0;14.0;298.0;24.20988416671753
570.0;1.0;56.0;62466.0;35656.0;26810.0;254413000.0;3531400.0;9.0;237.0;24.359477996826172
573.0;0.0;57.0;62123.0;35472.0;26651.0;257050000.0;3590000.0;16.0;293.0;24.108548164367676
576.0;0.0;57.0;61775.0;35274.0;26501.0;259732000.0;3649600.0;8.0;298.0;24.19477105140686
579.0;0.0;57.0;61434.0;35087.0;26347.0;262351000.0;3707800.0;12.0;291.0;24.25984287261963
582.0;0.0;57.0;61125.0;34937.0;26188.0;264682000.0;3759600.0;12.0;259.0;24.17194390296936
585.0;0.0;57.0;60798.0;34763.0;26035.0;267175000.0;3815000.0;6.0;277.0;24.104496002197266
588.0;0.0;57.0;60478.0;34594.0;25884.0;269605000.0;3869000.0;14.0;270.0;24.073739051818848
591.0;0.0;57.0;60116.0;34396.0;25720.0;272413000.0;3931400.0;11.0;312.0;24.209039211273193
594.0;0.0;57.0;59784.0;34218.0;25566.0;274951000.0;3987800.0;12.0;282.0;24.27262592315674
597.0;0.0;57.0;59433.0;34036.0;25397.0;277660000.0;4048000.0;14.0;301.0;24.20528793334961
600.0;0.0;57.0;59099.0;33849.0;25250.0;280216000.0;4104800.0;11.0;284.0;24.169232845306396
603.0;0.0;57.0;58760.0;33671.0;25089.0;282817000.0;4162600.0;13.0;289.0;24.302052974700928
606.0;0.0;57.0;58397.0;33479.0;24918.0;285634000.0;4225200.0;13.0;313.0;24.27925395965576
609.0;0.0;57.0;57998.0;33268.0;24730.0;288775000.0;4295000.0;9.0;349.0;24.196030855178833
612.0;0.0;57.0;57656.0;33089.0;24567.0;291403000.0;4353400.0;12.0;292.0;24.188096046447754
615.0;0.0;57.0;57283.0;32892.0;24391.0;294310000.0;4418000.0;9.0;323.0;24.150366067886353
